Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,beatNumber
193.5,<music21.chord.Chord D4 B5>,"[0, 3]","[11, 2]",Zhang_Mazurka.xml,Zhang,60,3.500
193.6666667,<music21.chord.Chord D4>,[0],[2],Zhang_Mazurka.xml,Zhang,60,3.667
194.1666667,<music21.chord.Chord C6>,[0],[0],Zhang_Mazurka.xml,Zhang,60,4.167
194.5,<music21.chord.Chord F4>,[0],[5],Zhang_Mazurka.xml,Zhang,60,4.500
195,<music21.chord.Chord F2 F3 C4 E4 A4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Zhang_Mazurka.xml,Zhang,61,1.000
195.3333333,<music21.chord.Chord F2 F3 G4>,"[0, 2]","[5, 7]",Zhang_Mazurka.xml,Zhang,61,1.333
195.6666667,<music21.chord.Chord F2 F3 A4>,"[0, 4]","[5, 9]",Zhang_Mazurka.xml,Zhang,61,1.667
196,<music21.chord.Chord F2 F3 A4>,"[0, 4]","[5, 9]",Zhang_Mazurka.xml,Zhang,61,2.000
196.5,<music21.chord.Chord F2 F3 B-4>,"[0, 5]","[5, 10]",Zhang_Mazurka.xml,Zhang,61,2.500
197,<music21.chord.Chord G#2 G#3 D#4 F#4 B4>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Zhang_Mazurka.xml,Zhang,61,3.000
197.3333333,<music21.chord.Chord G#2 G#3 A#4>,"[0, 2]","[8, 10]",Zhang_Mazurka.xml,Zhang,61,3.333
197.6666667,<music21.chord.Chord G#2 G#3 B4>,"[0, 3]","[8, 11]",Zhang_Mazurka.xml,Zhang,61,3.667
198,<music21.chord.Chord G#2 G#3 B4>,"[0, 3]","[8, 11]",Zhang_Mazurka.xml,Zhang,61,4.000
198.5,<music21.chord.Chord G#2 G#3 C#5>,"[0, 5]","[8, 1]",Zhang_Mazurka.xml,Zhang,61,4.500
199,<music21.chord.Chord B2 B3 F#4 A4 D5>,"[0, 3, 5, 8]","[6, 9, 11, 2]",Zhang_Mazurka.xml,Zhang,62,1.000
199.3333333,<music21.chord.Chord B2 B3 C#5>,"[0, 2]","[11, 1]",Zhang_Mazurka.xml,Zhang,62,1.333
199.6666667,<music21.chord.Chord B2 B3 D5>,"[0, 3]","[11, 2]",Zhang_Mazurka.xml,Zhang,62,1.667
200,<music21.chord.Chord E4 F#4 A4 B4 D#5>,"[0, 1, 3, 6, 8]","[3, 4, 6, 9, 11]",Zhang_Mazurka.xml,Zhang,62,2.000
200.3333333,<music21.chord.Chord F#4 A4 B4 D#5>,"[0, 3, 6, 8]","[3, 6, 9, 11]",Zhang_Mazurka.xml,Zhang,62,2.333
200.5,<music21.chord.Chord B4>,[0],[11],Zhang_Mazurka.xml,Zhang,62,2.500
200.6666667,<music21.chord.Chord D#5>,[0],[3],Zhang_Mazurka.xml,Zhang,62,2.667
201,<music21.chord.Chord F#5>,[0],[6],Zhang_Mazurka.xml,Zhang,62,3.000
201.3333333,<music21.chord.Chord B#3>,[0],[0],Zhang_Mazurka.xml,Zhang,62,3.333
201.6666667,<music21.chord.Chord D#4 A4>,"[0, 6]","[3, 9]",Zhang_Mazurka.xml,Zhang,62,3.667
202,<music21.chord.Chord B#3 G#4>,"[0, 4]","[8, 0]",Zhang_Mazurka.xml,Zhang,62,4.000
203,<music21.chord.Chord C#2 G#2 C#5>,"[0, 5]","[8, 1]",Zhang_Mazurka.xml,Zhang,63,1.000
203.2,<music21.chord.Chord C#2 G#2 E5>,"[0, 3, 7]","[1, 4, 8]",Zhang_Mazurka.xml,Zhang,63,1.200
203.4,<music21.chord.Chord C#2 G#2 F#5>,"[0, 2, 7]","[6, 8, 1]",Zhang_Mazurka.xml,Zhang,63,1.400
203.5,<music21.chord.Chord F#5>,[0],[6],Zhang_Mazurka.xml,Zhang,63,1.500
203.6,<music21.chord.Chord G#5>,[0],[8],Zhang_Mazurka.xml,Zhang,63,1.600
203.8,<music21.chord.Chord B5>,[0],[11],Zhang_Mazurka.xml,Zhang,63,1.800
204,<music21.chord.Chord C#3 E3 G#3 B3 C#6>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Zhang_Mazurka.xml,Zhang,63,2.000
204.2,<music21.chord.Chord C#3 E3 G#3 B3 B5>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Zhang_Mazurka.xml,Zhang,63,2.200
204.4,<music21.chord.Chord C#3 E3 G#3 B3 G#5>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Zhang_Mazurka.xml,Zhang,63,2.400
204.5,<music21.chord.Chord C#4 G#5>,"[0, 5]","[8, 1]",Zhang_Mazurka.xml,Zhang,63,2.500
204.6,<music21.chord.Chord C#4 F#5>,"[0, 5]","[1, 6]",Zhang_Mazurka.xml,Zhang,63,2.600
204.8,<music21.chord.Chord C#4 E5>,"[0, 3]","[1, 4]",Zhang_Mazurka.xml,Zhang,63,2.800
205,<music21.chord.Chord D#4 C#5>,"[0, 2]","[1, 3]",Zhang_Mazurka.xml,Zhang,63,3.000
205.2,<music21.chord.Chord D#4 E5>,"[0, 1]","[3, 4]",Zhang_Mazurka.xml,Zhang,63,3.200
205.3333333,<music21.chord.Chord B3 E5>,"[0, 5]","[11, 4]",Zhang_Mazurka.xml,Zhang,63,3.333
205.4,<music21.chord.Chord B3 F#5>,"[0, 5]","[6, 11]",Zhang_Mazurka.xml,Zhang,63,3.400
205.6,<music21.chord.Chord B3 G#5>,"[0, 3]","[8, 11]",Zhang_Mazurka.xml,Zhang,63,3.600
205.6666667,<music21.chord.Chord D#4 G#5>,"[0, 5]","[3, 8]",Zhang_Mazurka.xml,Zhang,63,3.667
205.8,<music21.chord.Chord D#4 B5>,"[0, 4]","[11, 3]",Zhang_Mazurka.xml,Zhang,63,3.800
206,<music21.chord.Chord C#4 C#6>,[0],[1],Zhang_Mazurka.xml,Zhang,63,4.000
206.2,<music21.chord.Chord C#4 B5>,"[0, 2]","[11, 1]",Zhang_Mazurka.xml,Zhang,63,4.200
206.4,<music21.chord.Chord C#4 G#5>,"[0, 5]","[8, 1]",Zhang_Mazurka.xml,Zhang,63,4.400
206.6,<music21.chord.Chord C#4 F#5>,"[0, 5]","[1, 6]",Zhang_Mazurka.xml,Zhang,63,4.600
206.8,<music21.chord.Chord C#4 E5>,"[0, 3]","[1, 4]",Zhang_Mazurka.xml,Zhang,63,4.800
207,<music21.chord.Chord G#3 E4 G#5 E6>,"[0, 4]","[4, 8]",Zhang_Mazurka.xml,Zhang,64,1.000
207.3333333,<music21.chord.Chord E3 C#4 E5 C#6>,"[0, 3]","[1, 4]",Zhang_Mazurka.xml,Zhang,64,1.333
207.6666667,<music21.chord.Chord G#3 E4 G#5 E6>,"[0, 4]","[4, 8]",Zhang_Mazurka.xml,Zhang,64,1.667
208,<music21.chord.Chord F#3 D#4 F#5 D#6>,"[0, 3]","[3, 6]",Zhang_Mazurka.xml,Zhang,64,2.000
208.3333333,<music21.chord.Chord D#3 B3 D#5 B5>,"[0, 4]","[11, 3]",Zhang_Mazurka.xml,Zhang,64,2.333
208.6666667,<music21.chord.Chord F#3 D#4 F#5 D#6>,"[0, 3]","[3, 6]",Zhang_Mazurka.xml,Zhang,64,2.667
209,<music21.chord.Chord C#3 E3 G#3 C#4 C#6>,"[0, 3, 7]","[1, 4, 8]",Zhang_Mazurka.xml,Zhang,64,3.000
209.2,<music21.chord.Chord C#3 E3 G#3 C#4 B5>,"[0, 3, 5, 8]","[8, 11, 1, 4]",Zhang_Mazurka.xml,Zhang,64,3.200
209.4,<music21.chord.Chord C#3 E3 G#3 C#4 G#5>,"[0, 3, 7]","[1, 4, 8]",Zhang_Mazurka.xml,Zhang,64,3.400
209.6,<music21.chord.Chord C#3 E3 G#3 C#4 F#5>,"[0, 3, 5, 7]","[1, 4, 6, 8]",Zhang_Mazurka.xml,Zhang,64,3.600
209.8,<music21.chord.Chord C#3 E3 G#3 C#4 E5>,"[0, 3, 7]","[1, 4, 8]",Zhang_Mazurka.xml,Zhang,64,3.800
210,<music21.chord.Chord C#5>,[0],[1],Zhang_Mazurka.xml,Zhang,64,4.000
210.2,<music21.chord.Chord E5>,[0],[4],Zhang_Mazurka.xml,Zhang,64,4.200
210.4,<music21.chord.Chord F#5>,[0],[6],Zhang_Mazurka.xml,Zhang,64,4.400
210.6,<music21.chord.Chord G#5>,[0],[8],Zhang_Mazurka.xml,Zhang,64,4.600
210.8,<music21.chord.Chord A#5>,[0],[10],Zhang_Mazurka.xml,Zhang,64,4.800
211,<music21.chord.Chord G#3 D#5 B5>,"[0, 3, 7]","[8, 11, 3]",Zhang_Mazurka.xml,Zhang,65,1.000
211.2,<music21.chord.Chord B3 D#5 B5>,"[0, 4]","[11, 3]",Zhang_Mazurka.xml,Zhang,65,1.200
211.3333333,<music21.chord.Chord B3 B4 G#5>,"[0, 3]","[8, 11]",Zhang_Mazurka.xml,Zhang,65,1.333
211.4,<music21.chord.Chord C#4 B4 G#5>,"[0, 3, 5]","[8, 11, 1]",Zhang_Mazurka.xml,Zhang,65,1.400
211.6,<music21.chord.Chord D#4 B4 G#5>,"[0, 3, 7]","[8, 11, 3]",Zhang_Mazurka.xml,Zhang,65,1.600
211.6666667,<music21.chord.Chord D#4 D#5 B5>,"[0, 4]","[11, 3]",Zhang_Mazurka.xml,Zhang,65,1.667
211.8,<music21.chord.Chord F#4 D#5 B5>,"[0, 4, 7]","[11, 3, 6]",Zhang_Mazurka.xml,Zhang,65,1.800
212,<music21.chord.Chord G#4 D#5 B5>,"[0, 3, 7]","[8, 11, 3]",Zhang_Mazurka.xml,Zhang,65,2.000
212.2,<music21.chord.Chord F#4 D#5 B5>,"[0, 4, 7]","[11, 3, 6]",Zhang_Mazurka.xml,Zhang,65,2.200
212.4,<music21.chord.Chord D#4 D#5 B5>,"[0, 4]","[11, 3]",Zhang_Mazurka.xml,Zhang,65,2.400
212.6,<music21.chord.Chord C#4 D#5 B5>,"[0, 2, 4]","[11, 1, 3]",Zhang_Mazurka.xml,Zhang,65,2.600
212.8,<music21.chord.Chord B3 D#5 B5>,"[0, 4]","[11, 3]",Zhang_Mazurka.xml,Zhang,65,2.800
213,<music21.chord.Chord G#3 D#5 B5>,"[0, 3, 7]","[8, 11, 3]",Zhang_Mazurka.xml,Zhang,65,3.000
213.3333333,<music21.chord.Chord G#3 B4 G#5>,"[0, 3]","[8, 11]",Zhang_Mazurka.xml,Zhang,65,3.333
213.5,<music21.chord.Chord B4 G#5>,"[0, 3]","[8, 11]",Zhang_Mazurka.xml,Zhang,65,3.500
213.6666667,<music21.chord.Chord D#5 B5>,"[0, 4]","[11, 3]",Zhang_Mazurka.xml,Zhang,65,3.667
214,<music21.chord.Chord D#3 C#5 A#5>,"[0, 3, 5]","[10, 1, 3]",Zhang_Mazurka.xml,Zhang,65,4.000
214.2,<music21.chord.Chord F#3 C#5 A#5>,"[0, 4, 7]","[6, 10, 1]",Zhang_Mazurka.xml,Zhang,65,4.200
214.3333333,<music21.chord.Chord F#3 A#4 F#5>,"[0, 4]","[6, 10]",Zhang_Mazurka.xml,Zhang,65,4.333
214.4,<music21.chord.Chord G#3 A#4 F#5>,"[0, 2, 4]","[6, 8, 10]",Zhang_Mazurka.xml,Zhang,65,4.400
214.6,<music21.chord.Chord A#3 A#4 F#5>,"[0, 4]","[6, 10]",Zhang_Mazurka.xml,Zhang,65,4.600
214.6666667,<music21.chord.Chord A#3 C#5 A#5>,"[0, 3]","[10, 1]",Zhang_Mazurka.xml,Zhang,65,4.667
214.8,<music21.chord.Chord C#4 C#5 A#5>,"[0, 3]","[10, 1]",Zhang_Mazurka.xml,Zhang,65,4.800
215,<music21.chord.Chord G#2 C#5 A#5>,"[0, 2, 5]","[8, 10, 1]",Zhang_Mazurka.xml,Zhang,66,1.000
215.3333333,<music21.chord.Chord D#3 B4 G#5>,"[0, 3, 7]","[8, 11, 3]",Zhang_Mazurka.xml,Zhang,66,1.333
215.6666667,<music21.chord.Chord F#3 A#4 F#5>,"[0, 4]","[6, 10]",Zhang_Mazurka.xml,Zhang,66,1.667
216,<music21.chord.Chord B3 B4 G#5>,"[0, 3]","[8, 11]",Zhang_Mazurka.xml,Zhang,66,2.000
216.3333333,<music21.chord.Chord G#3 B4 G#5>,"[0, 3]","[8, 11]",Zhang_Mazurka.xml,Zhang,66,2.333
216.5,<music21.chord.Chord G#3>,[0],[8],Zhang_Mazurka.xml,Zhang,66,2.500
216.6666667,<music21.chord.Chord F#3>,[0],[6],Zhang_Mazurka.xml,Zhang,66,2.667
217,<music21.chord.Chord G#3 G#4>,[0],[8],Zhang_Mazurka.xml,Zhang,66,3.000
217.1666667,<music21.chord.Chord G#3 G#4>,[0],[8],Zhang_Mazurka.xml,Zhang,66,3.167
217.3333333,<music21.chord.Chord G#3 G#4>,[0],[8],Zhang_Mazurka.xml,Zhang,66,3.333
217.5,<music21.chord.Chord G#3 G#4>,[0],[8],Zhang_Mazurka.xml,Zhang,66,3.500
217.6666667,<music21.chord.Chord G#3 G#4>,[0],[8],Zhang_Mazurka.xml,Zhang,66,3.667
217.8333333,<music21.chord.Chord G#3 G#4>,[0],[8],Zhang_Mazurka.xml,Zhang,66,3.833
218,<music21.chord.Chord F#3 F#4>,[0],[6],Zhang_Mazurka.xml,Zhang,66,4.000
218.1666667,<music21.chord.Chord F#3 F#4>,[0],[6],Zhang_Mazurka.xml,Zhang,66,4.167
218.3333333,<music21.chord.Chord F#3 F#4>,[0],[6],Zhang_Mazurka.xml,Zhang,66,4.333
218.5,<music21.chord.Chord F#3 F#4>,[0],[6],Zhang_Mazurka.xml,Zhang,66,4.500
218.6666667,<music21.chord.Chord F#3 F#4>,[0],[6],Zhang_Mazurka.xml,Zhang,66,4.667
218.8333333,<music21.chord.Chord F#3 F#4>,[0],[6],Zhang_Mazurka.xml,Zhang,66,4.833
219,<music21.chord.Chord A2 C#3 G#3 G#4>,"[0, 1, 5]","[8, 9, 1]",Zhang_Mazurka.xml,Zhang,67,1.000
219.1666667,<music21.chord.Chord A2 C#3 G#3 G#4>,"[0, 1, 5]","[8, 9, 1]",Zhang_Mazurka.xml,Zhang,67,1.167
219.3333333,<music21.chord.Chord A2 C#3 G#3 G#4>,"[0, 1, 5]","[8, 9, 1]",Zhang_Mazurka.xml,Zhang,67,1.333
219.5,<music21.chord.Chord F#3 F#4>,[0],[6],Zhang_Mazurka.xml,Zhang,67,1.500
219.6666667,<music21.chord.Chord F#3 F#4>,[0],[6],Zhang_Mazurka.xml,Zhang,67,1.667
219.8333333,<music21.chord.Chord F#3 F#4>,[0],[6],Zhang_Mazurka.xml,Zhang,67,1.833
220,<music21.chord.Chord C#4 C#5>,[0],[1],Zhang_Mazurka.xml,Zhang,67,2.000
220.1666667,<music21.chord.Chord C#4 C#5>,[0],[1],Zhang_Mazurka.xml,Zhang,67,2.167
220.3333333,<music21.chord.Chord C#4 C#5>,[0],[1],Zhang_Mazurka.xml,Zhang,67,2.333
220.5,<music21.chord.Chord C#4 C#5>,[0],[1],Zhang_Mazurka.xml,Zhang,67,2.500
220.6666667,<music21.chord.Chord C#4 C#5>,[0],[1],Zhang_Mazurka.xml,Zhang,67,2.667
220.8333333,<music21.chord.Chord C#4 C#5>,[0],[1],Zhang_Mazurka.xml,Zhang,67,2.833
221,<music21.chord.Chord E3 C#4 C#5>,"[0, 3]","[1, 4]",Zhang_Mazurka.xml,Zhang,67,3.000
221.1666667,<music21.chord.Chord E3 C#4 C#5>,"[0, 3]","[1, 4]",Zhang_Mazurka.xml,Zhang,67,3.167
221.3333333,<music21.chord.Chord E3 C#4 C#5>,"[0, 3]","[1, 4]",Zhang_Mazurka.xml,Zhang,67,3.333
221.5,<music21.chord.Chord G#3 C#5>,"[0, 5]","[8, 1]",Zhang_Mazurka.xml,Zhang,67,3.500
221.6666667,<music21.chord.Chord G#3 C#5>,"[0, 5]","[8, 1]",Zhang_Mazurka.xml,Zhang,67,3.667
221.8333333,<music21.chord.Chord G#3 C#5>,"[0, 5]","[8, 1]",Zhang_Mazurka.xml,Zhang,67,3.833
222,<music21.chord.Chord D#4 D#5>,[0],[3],Zhang_Mazurka.xml,Zhang,67,4.000
222.1666667,<music21.chord.Chord D#4 D#5>,[0],[3],Zhang_Mazurka.xml,Zhang,67,4.167
222.3333333,<music21.chord.Chord D#4 D#5>,[0],[3],Zhang_Mazurka.xml,Zhang,67,4.333
222.5,<music21.chord.Chord G#3 D#5>,"[0, 5]","[3, 8]",Zhang_Mazurka.xml,Zhang,67,4.500
222.6666667,<music21.chord.Chord G#3 D#5>,"[0, 5]","[3, 8]",Zhang_Mazurka.xml,Zhang,67,4.667
222.8333333,<music21.chord.Chord G#3 D#5>,"[0, 5]","[3, 8]",Zhang_Mazurka.xml,Zhang,67,4.833
223,<music21.chord.Chord E3 G3 A3 C4 E4 E5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Zhang_Mazurka.xml,Zhang,68,1.000
223.1666667,<music21.chord.Chord E3 G3 A3 C4 E4 E5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Zhang_Mazurka.xml,Zhang,68,1.167
223.3333333,<music21.chord.Chord E3 G3 A3 C4 E4 E5>,"[0, 3, 5, 8]","[4, 7, 9, 0]",Zhang_Mazurka.xml,Zhang,68,1.333
223.5,<music21.chord.Chord D4 D5>,[0],[2],Zhang_Mazurka.xml,Zhang,68,1.500
223.6666667,<music21.chord.Chord D4 D5>,[0],[2],Zhang_Mazurka.xml,Zhang,68,1.667
223.8333333,<music21.chord.Chord D4 D5>,[0],[2],Zhang_Mazurka.xml,Zhang,68,1.833
224,<music21.chord.Chord A4 A5>,[0],[9],Zhang_Mazurka.xml,Zhang,68,2.000
224.1666667,<music21.chord.Chord A4 A5>,[0],[9],Zhang_Mazurka.xml,Zhang,68,2.167
224.3333333,<music21.chord.Chord A4 A5>,[0],[9],Zhang_Mazurka.xml,Zhang,68,2.333
224.5,<music21.chord.Chord A4 A5>,[0],[9],Zhang_Mazurka.xml,Zhang,68,2.500
224.6666667,<music21.chord.Chord A4 A5>,[0],[9],Zhang_Mazurka.xml,Zhang,68,2.667
224.8333333,<music21.chord.Chord A4 A5>,[0],[9],Zhang_Mazurka.xml,Zhang,68,2.833
225,<music21.chord.Chord G3 B3 A4 A5>,"[0, 2, 4]","[7, 9, 11]",Zhang_Mazurka.xml,Zhang,68,3.000
225.1666667,<music21.chord.Chord G3 B3 A4 A5>,"[0, 2, 4]","[7, 9, 11]",Zhang_Mazurka.xml,Zhang,68,3.167
225.3333333,<music21.chord.Chord G3 B3 A4 A5>,"[0, 2, 4]","[7, 9, 11]",Zhang_Mazurka.xml,Zhang,68,3.333
225.5,<music21.chord.Chord E4 A5>,"[0, 5]","[4, 9]",Zhang_Mazurka.xml,Zhang,68,3.500
225.6666667,<music21.chord.Chord E4 A5>,"[0, 5]","[4, 9]",Zhang_Mazurka.xml,Zhang,68,3.667
225.8333333,<music21.chord.Chord E4 A5>,"[0, 5]","[4, 9]",Zhang_Mazurka.xml,Zhang,68,3.833
226,<music21.chord.Chord B4 B5>,[0],[11],Zhang_Mazurka.xml,Zhang,68,4.000
226.1666667,<music21.chord.Chord B4 B5>,[0],[11],Zhang_Mazurka.xml,Zhang,68,4.167
226.3333333,<music21.chord.Chord B4 B5>,[0],[11],Zhang_Mazurka.xml,Zhang,68,4.333
226.5,<music21.chord.Chord E4 B5>,"[0, 5]","[11, 4]",Zhang_Mazurka.xml,Zhang,68,4.500
226.6666667,<music21.chord.Chord E4 B5>,"[0, 5]","[11, 4]",Zhang_Mazurka.xml,Zhang,68,4.667
226.8333333,<music21.chord.Chord E4 B5>,"[0, 5]","[11, 4]",Zhang_Mazurka.xml,Zhang,68,4.833
227,<music21.chord.Chord F#3 C#6>,"[0, 5]","[1, 6]",Zhang_Mazurka.xml,Zhang,69,1.000
227.25,<music21.chord.Chord C#4 C#6>,[0],[1],Zhang_Mazurka.xml,Zhang,69,1.250
227.5,<music21.chord.Chord E4 C#6>,"[0, 3]","[1, 4]",Zhang_Mazurka.xml,Zhang,69,1.500
227.75,<music21.chord.Chord G#4 C#6>,"[0, 5]","[8, 1]",Zhang_Mazurka.xml,Zhang,69,1.750
228,<music21.chord.Chord A4 E6>,"[0, 5]","[4, 9]",Zhang_Mazurka.xml,Zhang,69,2.000
228.5,<music21.chord.Chord C#6>,[0],[1],Zhang_Mazurka.xml,Zhang,69,2.500
228.625,<music21.chord.Chord B5>,[0],[11],Zhang_Mazurka.xml,Zhang,69,2.625
228.75,<music21.chord.Chord E5>,[0],[4],Zhang_Mazurka.xml,Zhang,69,2.750
229,<music21.chord.Chord A5>,[0],[9],Zhang_Mazurka.xml,Zhang,69,3.000
229.5,<music21.chord.Chord F#5>,[0],[6],Zhang_Mazurka.xml,Zhang,69,3.500
229.6666667,<music21.chord.Chord E5>,[0],[4],Zhang_Mazurka.xml,Zhang,69,3.667
229.8333333,<music21.chord.Chord A4>,[0],[9],Zhang_Mazurka.xml,Zhang,69,3.833
230,<music21.chord.Chord C#5>,[0],[1],Zhang_Mazurka.xml,Zhang,69,4.000
230.5,<music21.chord.Chord B4>,[0],[11],Zhang_Mazurka.xml,Zhang,69,4.500
230.6666667,<music21.chord.Chord A4>,[0],[9],Zhang_Mazurka.xml,Zhang,69,4.667
230.8333333,<music21.chord.Chord E4>,[0],[4],Zhang_Mazurka.xml,Zhang,69,4.833
231,<music21.chord.Chord A2 G#4>,"[0, 1]","[8, 9]",Zhang_Mazurka.xml,Zhang,70,1.000
231.25,<music21.chord.Chord E3 G#4>,"[0, 4]","[4, 8]",Zhang_Mazurka.xml,Zhang,70,1.250
231.5,<music21.chord.Chord F#3>,[0],[6],Zhang_Mazurka.xml,Zhang,70,1.500
231.75,<music21.chord.Chord G#3>,[0],[8],Zhang_Mazurka.xml,Zhang,70,1.750
232,<music21.chord.Chord C#4 E6>,"[0, 3]","[1, 4]",Zhang_Mazurka.xml,Zhang,70,2.000
232.5,<music21.chord.Chord C#6>,[0],[1],Zhang_Mazurka.xml,Zhang,70,2.500
232.6666667,<music21.chord.Chord B5>,[0],[11],Zhang_Mazurka.xml,Zhang,70,2.667
232.8333333,<music21.chord.Chord E5>,[0],[4],Zhang_Mazurka.xml,Zhang,70,2.833
233,<music21.chord.Chord G#5>,[0],[8],Zhang_Mazurka.xml,Zhang,70,3.000
233.5,<music21.chord.Chord F#5>,[0],[6],Zhang_Mazurka.xml,Zhang,70,3.500
233.6666667,<music21.chord.Chord E5>,[0],[4],Zhang_Mazurka.xml,Zhang,70,3.667
233.8333333,<music21.chord.Chord G#4>,[0],[8],Zhang_Mazurka.xml,Zhang,70,3.833
234,<music21.chord.Chord C#5>,[0],[1],Zhang_Mazurka.xml,Zhang,70,4.000
234.5,<music21.chord.Chord B4>,[0],[11],Zhang_Mazurka.xml,Zhang,70,4.500
234.6666667,<music21.chord.Chord G#4>,[0],[8],Zhang_Mazurka.xml,Zhang,70,4.667
234.8333333,<music21.chord.Chord E4>,[0],[4],Zhang_Mazurka.xml,Zhang,70,4.833
235,<music21.chord.Chord F#4>,[0],[6],Zhang_Mazurka.xml,Zhang,71,1.000
235.125,<music21.chord.Chord D#3 F#4>,"[0, 3]","[3, 6]",Zhang_Mazurka.xml,Zhang,71,1.125
235.25,<music21.chord.Chord F#3>,[0],[6],Zhang_Mazurka.xml,Zhang,71,1.250
235.375,<music21.chord.Chord A#3>,[0],[10],Zhang_Mazurka.xml,Zhang,71,1.375
235.5,<music21.chord.Chord C#4>,[0],[1],Zhang_Mazurka.xml,Zhang,71,1.500
235.625,<music21.chord.Chord D#4>,[0],[3],Zhang_Mazurka.xml,Zhang,71,1.625
235.75,<music21.chord.Chord F#4>,[0],[6],Zhang_Mazurka.xml,Zhang,71,1.750
235.875,<music21.chord.Chord A#4>,[0],[10],Zhang_Mazurka.xml,Zhang,71,1.875
236,<music21.chord.Chord C#5>,[0],[1],Zhang_Mazurka.xml,Zhang,71,2.000
236.125,<music21.chord.Chord D#5>,[0],[3],Zhang_Mazurka.xml,Zhang,71,2.125
236.25,<music21.chord.Chord F#5>,[0],[6],Zhang_Mazurka.xml,Zhang,71,2.250
236.375,<music21.chord.Chord A#5>,[0],[10],Zhang_Mazurka.xml,Zhang,71,2.375
236.5,<music21.chord.Chord A#5 D#6>,"[0, 5]","[10, 3]",Zhang_Mazurka.xml,Zhang,71,2.500
236.625,<music21.chord.Chord C#6 F#6>,"[0, 5]","[1, 6]",Zhang_Mazurka.xml,Zhang,71,2.625
236.75,<music21.chord.Chord D#5 A#5>,"[0, 5]","[10, 3]",Zhang_Mazurka.xml,Zhang,71,2.750
236.875,<music21.chord.Chord C#5 F#5>,"[0, 5]","[1, 6]",Zhang_Mazurka.xml,Zhang,71,2.875
237,<music21.chord.Chord C#6 F#6>,"[0, 5]","[1, 6]",Zhang_Mazurka.xml,Zhang,71,3.000
237.125,<music21.chord.Chord A#5 D#6>,"[0, 5]","[10, 3]",Zhang_Mazurka.xml,Zhang,71,3.125
237.25,<music21.chord.Chord C#5 F#5>,"[0, 5]","[1, 6]",Zhang_Mazurka.xml,Zhang,71,3.250
237.375,<music21.chord.Chord A#4 D#5>,"[0, 5]","[10, 3]",Zhang_Mazurka.xml,Zhang,71,3.375
237.5,<music21.chord.Chord A#5 D#6>,"[0, 5]","[10, 3]",Zhang_Mazurka.xml,Zhang,71,3.500
237.625,<music21.chord.Chord F#5 C#6>,"[0, 5]","[1, 6]",Zhang_Mazurka.xml,Zhang,71,3.625
237.75,<music21.chord.Chord A#4 D#5>,"[0, 5]","[10, 3]",Zhang_Mazurka.xml,Zhang,71,3.750
237.875,<music21.chord.Chord F#4 C#5>,"[0, 5]","[1, 6]",Zhang_Mazurka.xml,Zhang,71,3.875
238,<music21.chord.Chord F#5 C#6>,"[0, 5]","[1, 6]",Zhang_Mazurka.xml,Zhang,71,4.000
238.125,<music21.chord.Chord D#5 A#5>,"[0, 5]","[10, 3]",Zhang_Mazurka.xml,Zhang,71,4.125
238.25,<music21.chord.Chord F#4 C#5>,"[0, 5]","[1, 6]",Zhang_Mazurka.xml,Zhang,71,4.250
238.375,<music21.chord.Chord D#4 A#4>,"[0, 5]","[10, 3]",Zhang_Mazurka.xml,Zhang,71,4.375
238.5,<music21.chord.Chord D#5 A#5>,"[0, 5]","[10, 3]",Zhang_Mazurka.xml,Zhang,71,4.500
238.625,<music21.chord.Chord C#5 F#5>,"[0, 5]","[1, 6]",Zhang_Mazurka.xml,Zhang,71,4.625
238.75,<music21.chord.Chord D#4 A#4>,"[0, 5]","[10, 3]",Zhang_Mazurka.xml,Zhang,71,4.750
238.875,<music21.chord.Chord C#4 F#4>,"[0, 5]","[1, 6]",Zhang_Mazurka.xml,Zhang,71,4.875
239,<music21.chord.Chord G#3 E#6>,"[0, 3]","[5, 8]",Zhang_Mazurka.xml,Zhang,72,1.000
239.25,<music21.chord.Chord D#4 E#6>,"[0, 2]","[3, 5]",Zhang_Mazurka.xml,Zhang,72,1.125
239.5,<music21.chord.Chord F#4 E#6>,"[0, 1]","[5, 6]",Zhang_Mazurka.xml,Zhang,72,1.250
239.75,<music21.chord.Chord A#4 E#6>,"[0, 5]","[5, 10]",Zhang_Mazurka.xml,Zhang,72,1.375
240,<music21.chord.Chord C#5 E#6>,"[0, 4]","[1, 5]",Zhang_Mazurka.xml,Zhang,72,1.500
240.5,<music21.chord.Chord D#6>,[0],[3],Zhang_Mazurka.xml,Zhang,72,1.750
240.6666667,<music21.chord.Chord C#6>,[0],[1],Zhang_Mazurka.xml,Zhang,72,1.833
240.8333333,<music21.chord.Chord F#5>,[0],[6],Zhang_Mazurka.xml,Zhang,72,1.917
241,<music21.chord.Chord A5>,[0],[9],Zhang_Mazurka.xml,Zhang,72,2.000
