measureNumber,beatNumber,Offset,Chord,NormalForm,PCsInNormalForm,File,Composer
10,4.500,35,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
10,4.667,35.16666667,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
10,4.833,35.33333333,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,1.000,35.5,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,1.167,35.66666667,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,1.333,35.83333333,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,1.500,36,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,1.667,36.16666667,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,1.833,36.33333333,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,2.000,36.5,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3>,"[0, 1, 3, 7]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,2.167,36.66666667,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4>,"[0, 1, 3, 7]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,2.333,36.83333333,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4 A#5>,"[0, 1, 3, 7]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,2.500,37,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,2.667,37.16666667,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,2.833,37.33333333,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4 A#5>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,3.000,37.5,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,3.167,37.66666667,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,3.333,37.83333333,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5 C#6>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,3.500,38,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5 C#6>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,3.667,38.16666667,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5 C#6>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,3.833,38.33333333,<music21.chord.Chord C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 C#5 C#6>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,4.000,38.5,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,4.167,38.66666667,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,4.333,38.83333333,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,4.500,39,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,4.667,39.16666667,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
11,4.833,39.33333333,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
12,1.000,39.5,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
12,1.167,39.66666667,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
12,1.333,39.83333333,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
12,1.500,40,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
12,1.667,40.16666667,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
12,1.833,40.33333333,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
12,2.000,40.5,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3>,"[0, 1, 3, 7]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
12,2.167,40.66666667,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4>,"[0, 1, 3, 7]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
12,2.333,40.83333333,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4 A#5>,"[0, 1, 3, 7]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
12,2.500,41,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
12,2.667,41.16666667,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
12,2.833,41.33333333,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4 A#5>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
13,1.000,41.5,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
13,1.167,41.66666667,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
13,1.333,41.83333333,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
13,1.500,42,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
13,1.667,42.16666667,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
13,1.833,42.33333333,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
13,2.000,42.5,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
13,2.167,42.66666667,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
13,2.333,42.83333333,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
13,2.500,43,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
13,2.667,43.16666667,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
13,2.833,43.33333333,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,1.000,43.5,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,1.167,43.66666667,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,1.333,43.83333333,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,1.500,44,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,1.667,44.16666667,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,1.833,44.33333333,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,2.000,44.5,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,2.167,44.66666667,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,2.333,44.83333333,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 G#5>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,2.500,45,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,2.667,45.16666667,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,2.833,45.33333333,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,3.000,45.5,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,3.167,45.66666667,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,3.333,45.83333333,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,3.500,46,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,3.667,46.16666667,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,3.833,46.33333333,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,4.000,46.5,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,4.167,46.66666667,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,4.333,46.83333333,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,4.500,47,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,4.667,47.16666667,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
14,4.833,47.33333333,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,1.000,47.5,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,1.167,47.66666667,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 D4 E#4 G#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,1.333,47.83333333,<music21.chord.Chord C#2 D2 E#2 G#2 C#3 D3 E#3 G#3 C#4 C#5 C#6>,"[0, 1, 4, 7]","[1, 2, 5, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,1.500,48,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,1.667,48.16666667,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,1.833,48.33333333,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,2.000,48.5,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,2.167,48.66666667,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,2.333,48.83333333,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 G#5>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,2.500,49,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,2.667,49.16666667,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,2.833,49.33333333,<music21.chord.Chord G#1 B1 E2 G#2 B2 E3 G#3 B3 E4 G#4 G#5>,"[0, 4, 7]","[4, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,3.000,49.5,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,3.167,49.66666667,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,3.333,49.83333333,<music21.chord.Chord G#1 A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 G#5>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,3.500,50,<music21.chord.Chord C#1 E#1 G#1 B1 C#2 E#2 G#2 B2 C#3>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,3.667,50.16666667,<music21.chord.Chord C#1 E#1 G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,3.833,50.33333333,<music21.chord.Chord C#1 E#1 G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 C#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,4.000,50.5,<music21.chord.Chord E1 G#1 B1 D2 E2 G#2 B2 D3 E3>,"[0, 3, 6, 8]","[8, 11, 2, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,4.167,50.66666667,<music21.chord.Chord E1 G#1 B1 D2 E2 G#2 B2 D3 E3 G#3 B3 D4 E4>,"[0, 3, 6, 8]","[8, 11, 2, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,4.333,50.83333333,<music21.chord.Chord E1 G#1 B1 D2 E2 G#2 B2 D3 E3 G#3 B3 D4 E4 E5>,"[0, 3, 6, 8]","[8, 11, 2, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,4.500,51,<music21.chord.Chord F1 A#1 D2 E2 F2 A#2 D3 E3 F3>,"[0, 4, 6, 7]","[10, 2, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,4.667,51.16666667,<music21.chord.Chord F1 A#1 D2 E2 F2 A#2 D3 E3 F3 A#3 D4 E4 F4>,"[0, 4, 6, 7]","[10, 2, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
15,4.833,51.33333333,<music21.chord.Chord F1 A#1 D2 E2 F2 A#2 D3 E3 F3 A#3 D4 E4 F4 F5>,"[0, 4, 6, 7]","[10, 2, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,1.000,51.5,<music21.chord.Chord G#1 C#2 F2 G2 G#2 C#3 F3 G3 G#3>,"[0, 4, 6, 7]","[1, 5, 7, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,1.167,51.66666667,<music21.chord.Chord G#1 C#2 F2 G2 G#2 C#3 F3 G3 G#3 C#4 F4 G4 G#4>,"[0, 4, 6, 7]","[1, 5, 7, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,1.333,51.83333333,<music21.chord.Chord G#1 C#2 F2 G2 G#2 C#3 F3 G3 G#3 C#4 F4 G4 G#4 G#5>,"[0, 4, 6, 7]","[1, 5, 7, 8]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,1.500,52,<music21.chord.Chord A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,1.667,52.16666667,<music21.chord.Chord A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 A#4>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,1.833,52.33333333,<music21.chord.Chord A#1 D2 G2 G#2 A#2 D3 G3 G#3 A#3 D4 G4 G#4 A#4 A#5>,"[0, 1, 3, 7]","[7, 8, 10, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,2.000,52.5,<music21.chord.Chord G2 B2 D3 F3 G3 B3 D4 F4 G4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,2.167,52.66666667,<music21.chord.Chord G2 B2 D3 F3 G3 B3 D4 F4 G4 B4 D5 F5 G5>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,2.333,52.83333333,<music21.chord.Chord G2 B2 D3 F3 G3 B3 D4 F4 G4 B4 D5 F5 G5 G6>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,2.500,53,<music21.chord.Chord C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,2.667,53.16666667,<music21.chord.Chord C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 B4 C#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,2.833,53.33333333,<music21.chord.Chord C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 B4 C#5 C#6>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,3.000,53.5,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 C#5 D#5>,"[0, 3, 5, 7]","[10, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,3.167,53.66666667,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5>,"[0, 1, 3, 4, 6, 7, 8]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,3.333,53.83333333,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5 B#6>,"[0, 1, 3, 4, 6, 7, 8]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,3.500,54,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5 B#6>,"[0, 1, 3, 4, 6, 7, 8]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,3.667,54.16666667,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5 B#6>,"[0, 1, 3, 4, 6, 7, 8]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,3.833,54.33333333,<music21.chord.Chord D#3 F3 A#3 C#4 D#4 F4 A#4 B#4 C#5 D#5 E5 A5 A#5 B#5 B#6>,"[0, 1, 3, 4, 6, 7, 8]","[9, 10, 0, 1, 3, 4, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,4.000,54.5,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,4.167,54.66666667,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,4.333,54.83333333,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5 E6>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
